Name,Cuisine,Location,Price,Vegan/Meat,Country,Latitude,Longitude,Address,PostalCode
"Tapas,24 Singapore",Spanish,Robertson Quay,$$$$,Meat,Singapore,1.2917517,103.8413036,"Robertson Quay, Singapore River, Singapore, Central, 237995, Singapore",237995
TASTE Restaurant,"Buffet, Chinese, Fusion, International, Vegetarian Friendly, Local, Burgers, Asian, Western, Juice, Coffee",Bugis,$$,Vegan,Singapore,1.299966,103.8552892,"Bugis, Tan Quee Lan Street, Bugis, Downtown Core, Singapore, Central, 188749, Singapore",188749
Tasters - Lao Sichuan (Holland Village) 老四川 荷兰村店,"Chinese, Seafood, BBQ, Desserts",Holland Village,$$,Meat,Singapore,1.31172195,103.7960797,"Holland Village, 200, Holland Avenue, Bukit Timah, Singapore, Northwest, 278995, Singapore",278995
"Tavern Restaurant, The",Modern European,River Valley,$$$$,Meat,Singapore,1.2976832,103.834188,"River Valley, Singapore, Central, Singapore",
"Tavern Restaurant, The",Modern European,Robertson Quay,$$$$,Meat,Singapore,1.2917517,103.8413036,"Robertson Quay, Singapore River, Singapore, Central, 237995, Singapore",237995
"Tavern Restaurant, The",Modern European,Clarke Quay,$$$$,Meat,Singapore,1.2887582,103.8466978,"Clarke Quay, 6, Eu Tong Sen Street, Clarke Quay, Singapore River, Singapore, Central, 059817, Singapore",59817
Tea Lounge,"International, British, High Tea",Orchard,$$$,Meat,Singapore,1.30312075,103.8313759,"Orchard, Orchard Boulevard, Orchard, Singapore, Central, 238801, Singapore",238801
Tea Lounge,"International, British, High Tea",Tanglin,$$$,Meat,Singapore,1.3060443,103.8152804,"Tanglin, Singapore, Central, Singapore",
Tea Room @ Amara Singapore,"Desserts, Small Bites, High Tea",Tanjong Pagar,$$,Meat,Singapore,1.27660565,103.8457793,"Tanjong Pagar, 120, Maxwell Road, Shenton Way, Downtown Core, Singapore, Central, 069115, Singapore",69115
Tekong Seafood Restaurant,"Chinese, Seafood, Zi Char",Changi,$$$$,Meat,Singapore,1.3539247,103.9746973,"Changi, Southeast, Singapore",
Temasek Tourism Academy The Top Table,Modern European,Tampines,$$,Meat,Singapore,1.3546528,103.9435712,"Tampines, Northeast, Singapore",
Tempo,"Bar, Indian, International, Seafood, Local, BBQ, High Tea",Robertson Quay,$$$,Meat,Singapore,1.2917517,103.8413036,"Robertson Quay, Singapore River, Singapore, Central, 237995, Singapore",237995
Tempo,"Bar, Indian, International, Seafood, Local, BBQ, High Tea",Outram,$$$,Meat,Singapore,1.2816642,103.840653,"Outram, Singapore, Central, Singapore",
Tempt,"Modern European, Japanese, Italian, International, Seafood, Southeast Asian, Modern Asian, Asian, Omakase",Bugis,$$$$,Meat,Singapore,1.299966,103.8552892,"Bugis, Tan Quee Lan Street, Bugis, Downtown Core, Singapore, Central, 188749, Singapore",188749
Tempura Makino (Great World),Japanese,River Valley,$$$$,Meat,Singapore,1.2976832,103.834188,"River Valley, Singapore, Central, Singapore",
Tempura Makino (Jewel Changi Airport),"Japanese, Asian",Changi,$$$,Meat,Singapore,1.3539247,103.9746973,"Changi, Southeast, Singapore",
Tempura Makino (Suntec City),Japanese,Promenade,$$$$,Meat,Singapore,1.29267315,103.8610155,"Promenade, Temasek Avenue, Suntec City, Downtown Core, Singapore, Central, 038986, Singapore",38986
Tempura Makino (Vivo City),Japanese,Harbourfront,$$$$,Meat,Singapore,1.265362,103.8215518,"HarbourFront, Telok Blangah Road, Bukit Merah, Singapore, Central, 098867, Singapore",98867
TEN Sushi,"Bar, Japanese",Robertson Quay,$$$,Meat,Singapore,1.2917517,103.8413036,"Robertson Quay, Singapore River, Singapore, Central, 237995, Singapore",237995
Ten+,Fusion,Choa Chu Kang,$$,Meat,Singapore,1.3853167,103.744325,"Choa Chu Kang, 10, Choa Chu Kang Avenue 4, Peng Siang, Choa Chu Kang, Singapore, Southwest, 689810, Singapore",689810
Tend Bistro,"Bar, Japanese, Seafood, Southeast Asian, Cafe, Modern Asian, BBQ, Asian, Coffee, Small Bites",Punggol,$$,Meat,Singapore,1.4051559,103.902368,"Punggol, 70, Punggol Central, Punggol Town Centre, Punggol, Singapore, Northeast, 828868, Singapore",828868
Teng Bespoke,"Japanese, Fusion, Vegetarian, Asian, Healthy Eats",Bugis,$$,Vegan,Singapore,1.299966,103.8552892,"Bugis, Tan Quee Lan Street, Bugis, Downtown Core, Singapore, Central, 188749, Singapore",188749
Tenkaichi Japanese BBQ Restaurant (Marina Square),"Buffet, Japanese, BBQ",Marina Central,$$$,Meat,Singapore,1.2894104,103.8631253,"Singapore Flyer, Raffles Avenue, Marina Centre, Downtown Core, Singapore, Central, 039799, Singapore",39799
Tenuta by Park90,Bar,Bugis,$$$,Meat,Singapore,1.299966,103.8552892,"Bugis, Tan Quee Lan Street, Bugis, Downtown Core, Singapore, Central, 188749, Singapore",188749
Teochew Restaurant Huat Kee,"Chinese, Vegetarian Friendly, Local",Orchard,$$$,Vegan,Singapore,1.30312075,103.8313759,"Orchard, Orchard Boulevard, Orchard, Singapore, Central, 238801, Singapore",238801
Teochew Restaurant Huat Kee,"Chinese, Vegetarian Friendly, Local",Tanglin,$$$,Vegan,Singapore,1.3060443,103.8152804,"Tanglin, Singapore, Central, Singapore",
Teppan Chef's Table,Japanese,Bugis,$$$,Meat,Singapore,1.299966,103.8552892,"Bugis, Tan Quee Lan Street, Bugis, Downtown Core, Singapore, Central, 188749, Singapore",188749
Teppan Kappou Kenji,Japanese,Tanjong Pagar,$$$,Meat,Singapore,1.27660565,103.8457793,"Tanjong Pagar, 120, Maxwell Road, Shenton Way, Downtown Core, Singapore, Central, 069115, Singapore",69115
Teppan Works,Japanese,Tanjong Pagar,$$$,Meat,Singapore,1.27660565,103.8457793,"Tanjong Pagar, 120, Maxwell Road, Shenton Way, Downtown Core, Singapore, Central, 069115, Singapore",69115
Terra Madre,"Australian, Vegetarian Friendly, Cafe",Dempsey,$$$,Vegan,Singapore,1.3045037,103.8100574,"Dempsey Hill, Tanglin, Singapore, Central, Singapore",
Terrace Chinese Kitchen,"Chinese, Vegetarian Friendly, Local, Dim Sum, Cafe, Desserts, Asian, Coffee, Small Bites",Changi,$$,Vegan,Singapore,1.3539247,103.9746973,"Changi, Southeast, Singapore",
Tess Bar & Kitchen,"Bar, Modern European, French",City Hall,$$$,Meat,Singapore,1.2930272,103.8526448,"City Hall, Stamford Road, Civic District, Downtown Core, Singapore, Central, 178905, Singapore",178905
Tess Bar & Kitchen,"Bar, Modern European, French",Bugis,$$$,Meat,Singapore,1.299966,103.8552892,"Bugis, Tan Quee Lan Street, Bugis, Downtown Core, Singapore, Central, 188749, Singapore",188749
TGM,"American, Japanese, Korean, Fusion, Vegetarian Friendly, Burgers, Ice Cream, Desserts, Asian, Healthy Eats, Coffee, Small Bites",Changi,$$,Vegan,Singapore,1.3539247,103.9746973,"Changi, Southeast, Singapore",
Tha Chang Noodle Bar,"Thai, Seafood, Southeast Asian, Modern Asian, Small Bites",Telok Ayer,$$,Meat,Singapore,1.28233605,103.848291,"Telok Ayer, 7, Cross Street, Chinatown, Outram, Singapore, Central, 048424, Singapore",48424
Tha Siam Authentic Thai Kitchen,"Thai, Southeast Asian, Zi Char",Orchard,$$,Meat,Singapore,1.30312075,103.8313759,"Orchard, Orchard Boulevard, Orchard, Singapore, Central, 238801, Singapore",238801
Thai Accent,"Thai, Vegetarian Friendly",Harbourfront,$$,Vegan,Singapore,1.265362,103.8215518,"HarbourFront, Telok Blangah Road, Bukit Merah, Singapore, Central, 098867, Singapore",98867
Thank You Come Again,"All-Day Breakfast, Cafe, Burgers, Ice Cream, Desserts, Asian, Western, Coffee",Balestier,$$$,Meat,Singapore,1.326226,103.8473149,"Balestier, Singapore, Central, 329133, Singapore",329133
Thanying Restaurant,"Thai, Vegetarian Friendly",Tanjong Pagar,$$$$,Vegan,Singapore,1.27660565,103.8457793,"Tanjong Pagar, 120, Maxwell Road, Shenton Way, Downtown Core, Singapore, Central, 069115, Singapore",69115
That Wine Place,"Bar, Modern European, French, Fusion, Seafood, Modern Asian",Holland Village,$$$,Meat,Singapore,1.31172195,103.7960797,"Holland Village, 200, Holland Avenue, Bukit Timah, Singapore, Northwest, 278995, Singapore",278995
The Auld Alliance,Bar,Dhoby Ghaut,$$$$,Meat,Singapore,1.29962185,103.8454469,"Dhoby Ghaut, Orchard Road, Museum, Singapore, Central, 238838, Singapore",238838
The Bar at 15 Stamford,Bar,City Hall,$$$,Meat,Singapore,1.2930272,103.8526448,"City Hall, Stamford Road, Civic District, Downtown Core, Singapore, Central, 178905, Singapore",178905
The Blue Ginger (Great World),"Chinese, Local, Peranakan",River Valley,$$$,Meat,Singapore,1.2976832,103.834188,"River Valley, Singapore, Central, Singapore",
The Blue Ginger (Tanjong Pagar),"Chinese, Local, Peranakan",Tanjong Pagar,$$$,Meat,Singapore,1.27660565,103.8457793,"Tanjong Pagar, 120, Maxwell Road, Shenton Way, Downtown Core, Singapore, Central, 069115, Singapore",69115
The Dempsey Project,"Bar, International, All-Day Breakfast, Vegetarian Friendly, Vegan Friendly, Desserts, Healthy Eats, Coffee",Dempsey,$$,Vegan,Singapore,1.3045037,103.8100574,"Dempsey Hill, Tanglin, Singapore, Central, Singapore",
The Feather Blade,Steakhouse,Tanjong Pagar,$$$,Meat,Singapore,1.27660565,103.8457793,"Tanjong Pagar, 120, Maxwell Road, Shenton Way, Downtown Core, Singapore, Central, 069115, Singapore",69115
The Gong by Drinks&Co (Duo Galleria),"Bar, Modern European, Fusion, International, Steakhouse",Bugis,$$$,Meat,Singapore,1.299966,103.8552892,"Bugis, Tan Quee Lan Street, Bugis, Downtown Core, Singapore, Central, 188749, Singapore",188749
The Gong by Drinks&Co (Great World),"Bar, Fusion, Local, Burgers",River Valley,$$,Meat,Singapore,1.2976832,103.834188,"River Valley, Singapore, Central, Singapore",
The Horse’s Mouth,"Bar, Japanese",Orchard,$$$,Meat,Singapore,1.30312075,103.8313759,"Orchard, Orchard Boulevard, Orchard, Singapore, Central, 238801, Singapore",238801
The House Bar,Japanese,Orchard,$$$$,Meat,Singapore,1.30312075,103.8313759,"Orchard, Orchard Boulevard, Orchard, Singapore, Central, 238801, Singapore",238801
The House Bar,Japanese,Tanglin,$$$$,Meat,Singapore,1.3060443,103.8152804,"Tanglin, Singapore, Central, Singapore",
The Masses,"French, Fusion",Bugis,$$,Meat,Singapore,1.299966,103.8552892,"Bugis, Tan Quee Lan Street, Bugis, Downtown Core, Singapore, Central, 188749, Singapore",188749
The MeatHouse,"Steakhouse, All-Day Breakfast, Halal Certified",Tampines,$$,Meat,Singapore,1.3546528,103.9435712,"Tampines, Northeast, Singapore",
The Social Space (Kreta Ayer),"All-Day Breakfast, Vegetarian Friendly, Cafe, Vegan Friendly, Healthy Eats, Juice, Coffee",Chinatown,$$,Vegan,Singapore,1.2829435,103.8441517,"Chinatown, Trengganu Street, Chinatown, Outram, Singapore, Central, 058469, Singapore",58469
THE STORE SG,Modern European,Tanjong Pagar,$$$,Meat,Singapore,1.27660565,103.8457793,"Tanjong Pagar, 120, Maxwell Road, Shenton Way, Downtown Core, Singapore, Central, 069115, Singapore",69115
The Tiramisu Hero,"Japanese, Italian, Fusion, All-Day Breakfast, Vegetarian Friendly, Local, Cafe, Ice Cream, Vegan Friendly, Desserts, Asian",Jalan Besar,$$,Vegan,Singapore,1.3064665,103.8559981,"Jalan Besar, Little India, Rochor, Singapore, Central, 208828, Singapore",208828
The Venus,"Bar, French, Fusion, Vegetarian Friendly, Modern Asian",Chinatown,$$,Vegan,Singapore,1.2829435,103.8441517,"Chinatown, Trengganu Street, Chinatown, Outram, Singapore, Central, 058469, Singapore",58469
The Winery Gourmet Bar,Fusion,East Coast,$$,Meat,Singapore,1.2973773,103.8771657,"East Coast, Kallang Paya Lebar Expressway, Tanjong Rhu, Kallang, Southeast, 397693, Singapore",397693
The Xiang Pavilion 国色天湘,Chinese,Tanjong Pagar,$$$$$,Meat,Singapore,1.27660565,103.8457793,"Tanjong Pagar, 120, Maxwell Road, Shenton Way, Downtown Core, Singapore, Central, 069115, Singapore",69115
Thevar,"Indian, Fusion, Vegetarian Friendly",Keong Saik,$$$,Vegan,Singapore,1.3120964,103.7971925,"Keong Saik, 44, Jalan Merah Saga, Bukit Timah, Singapore, Northwest, 278116, Singapore",278116
Thevar,"Indian, Fusion, Vegetarian Friendly",Outram,$$$,Vegan,Singapore,1.2816642,103.840653,"Outram, Singapore, Central, Singapore",
Three Amigos Mexican and Indian Cuisine,"Bar, Indian, Mexican",Boat Quay,$$,Meat,Singapore,1.2884676,103.849337,"Boat Quay, Clarke Quay, Singapore River, Singapore, Central, 049866, Singapore",49866
Three Buns Quayside,"Bar, Burgers",Robertson Quay,$$,Meat,Singapore,1.2917517,103.8413036,"Robertson Quay, Singapore River, Singapore, Central, 237995, Singapore",237995
"Three Peacocks, The",Buffet,Telok Blangah,$$$,Meat,Singapore,1.27102005,103.8096948,"Telok Blangah, 463, Telok Blangah Road, Bukit Merah, Singapore, Southwest, 109028, Singapore",109028
THREE. by Garamika,"Indonesian, Vegetarian Friendly, Southeast Asian, Cafe, Modern Asian, Asian",Toa Payoh,$$,Vegan,Singapore,1.3353906,103.8497414,"Toa Payoh, Singapore, Central, Singapore",
Thunderbird Bistro,"Modern European, Fusion, Modern Asian",Robertson Quay,$$,Meat,Singapore,1.2917517,103.8413036,"Robertson Quay, Singapore River, Singapore, Central, 237995, Singapore",237995
Tien Court,"Chinese, Dim Sum",Robertson Quay,$$$$,Meat,Singapore,1.2917517,103.8413036,"Robertson Quay, Singapore River, Singapore, Central, 237995, Singapore",237995
Tien Court,"Chinese, Dim Sum",Outram,$$$$,Meat,Singapore,1.2816642,103.840653,"Outram, Singapore, Central, Singapore",
Tiffin Room (Raffles Hotel),Indian,City Hall,$$$,Meat,Singapore,1.2930272,103.8526448,"City Hall, Stamford Road, Civic District, Downtown Core, Singapore, Central, 178905, Singapore",178905
Tiffin Room (Raffles Hotel),Indian,Esplanade,$$$,Meat,Singapore,1.29348725,103.8553908,"Esplanade, 90, Bras Basah Road, Suntec City, Downtown Core, Singapore, Central, 189562, Singapore",189562
Tikka & Tacos North Indian & Mexican Bistro Bar,"Indian, Mexican",Jalan Besar,$$$,Meat,Singapore,1.3064665,103.8559981,"Jalan Besar, Little India, Rochor, Singapore, Central, 208828, Singapore",208828
Timbre X S.E.A,"Bar, Vegetarian Friendly, Southeast Asian",City Hall,$$,Vegan,Singapore,1.2930272,103.8526448,"City Hall, Stamford Road, Civic District, Downtown Core, Singapore, Central, 178905, Singapore",178905
Timbre X S.E.A,"Bar, Vegetarian Friendly, Southeast Asian",Raffles Place,$$,Vegan,Singapore,1.2835417,103.8514602,"Raffles Place, Marina Boulevard, Downtown Central, Downtown Core, Singapore, Central, 049247, Singapore",49247
"Tipsy Cow (Katong), The","Bar, Italian, Fusion, Burgers, Western",Marine Parade,$$,Meat,Singapore,1.3026889,103.9073952,"Marine Parade, Southeast, Singapore",
Tiram,"Seafood, Muslim-Owned",Ang Mo Kio,$$,Meat,Singapore,1.3692078,103.8503986,"Ang Mo Kio, Ang Mo Kio Avenue 3, Ang Mo Kio, Singapore, Central, 560424, Singapore",560424
Togather (Kitchen & Bar),"American, Japanese, Thai, International",Novena,$$,Meat,Singapore,1.3205257,103.8438813,"Novena, Irrawaddy Road, Novena, Singapore, Central, 307506, Singapore",307506
Tomidou,Japanese,Tanglin,$$$$$,Meat,Singapore,1.3060443,103.8152804,"Tanglin, Singapore, Central, Singapore",
ToMo Dining And Bar (Clarke Quay),Japanese,Clarke Quay,$$$$,Meat,Singapore,1.2887582,103.8466978,"Clarke Quay, 6, Eu Tong Sen Street, Clarke Quay, Singapore River, Singapore, Central, 059817, Singapore",59817
TOMO Izakaya (Esplanade),Japanese,Esplanade,$$,Meat,Singapore,1.29348725,103.8553908,"Esplanade, 90, Bras Basah Road, Suntec City, Downtown Core, Singapore, Central, 189562, Singapore",189562
Tongue bar & bistro,Bar,Bugis,$$$,Meat,Singapore,1.299966,103.8552892,"Bugis, Tan Quee Lan Street, Bugis, Downtown Core, Singapore, Central, 188749, Singapore",188749
Tongue Thai'd,"Thai, Fusion, Vegetarian Friendly, Steamboat, Zi Char",Tiong Bahru,$$$,Vegan,Singapore,1.28617925,103.8272252,"Tiong Bahru, 300, Tiong Bahru Road, Bukit Merah, Singapore, Central, 168731, Singapore",168731
TONITO Latin American Kitchen,"International, South American, Mexican",Changi,$$,Meat,Singapore,1.3539247,103.9746973,"Changi, Southeast, Singapore",
Tonkatsu ENbiton (Causeway Point),"Japanese, Cafe",Woodlands,$$,Meat,Singapore,1.436897,103.786216,"Woodlands, Northwest, Singapore",
Tonkatsu ENbiton (313),"Japanese, Cafe",Orchard,$$,Meat,Singapore,1.30312075,103.8313759,"Orchard, Orchard Boulevard, Orchard, Singapore, Central, 238801, Singapore",238801
Tonkatsu ENbiton (Suntec City),"Japanese, Cafe",Promenade,$$,Meat,Singapore,1.29267315,103.8610155,"Promenade, Temasek Avenue, Suntec City, Downtown Core, Singapore, Central, 038986, Singapore",38986
Tonkatsu ENbiton (VivoCity),"Japanese, Cafe",Harbourfront,$$,Meat,Singapore,1.265362,103.8215518,"HarbourFront, Telok Blangah Road, Bukit Merah, Singapore, Central, 098867, Singapore",98867
Tonkichi (Isetan Scotts),Japanese,Orchard,$$,Meat,Singapore,1.30312075,103.8313759,"Orchard, Orchard Boulevard, Orchard, Singapore, Central, 238801, Singapore",238801
Tonkichi (Takashimaya),Japanese,Orchard,$$,Meat,Singapore,1.30312075,103.8313759,"Orchard, Orchard Boulevard, Orchard, Singapore, Central, 238801, Singapore",238801
Tonny Restaurant,"Chinese, Seafood, Vegetarian Friendly, Local, Steamboat, Zi Char",Kallang,$$,Vegan,Singapore,1.310759,103.866262,"Kallang, Singapore, Central, Singapore",
Tora Hachi Jp Grill & Restaurant,"Bar, Japanese, Korean, Seafood, BBQ",Holland Village,$$,Meat,Singapore,1.31172195,103.7960797,"Holland Village, 200, Holland Avenue, Bukit Timah, Singapore, Northwest, 278995, Singapore",278995
Tora Tora Tora,"Bar, Japanese, Seafood",Paya Lebar,$$,Meat,Singapore,1.3174795,103.8923525,"Paya Lebar, Tanjong Katong Road, Geylang, Singapore, Southeast, 400845, Singapore",400845
TORIO Japanese Restaurant,Japanese,Tiong Bahru,$$$$,Meat,Singapore,1.28617925,103.8272252,"Tiong Bahru, 300, Tiong Bahru Road, Bukit Merah, Singapore, Central, 168731, Singapore",168731
TOTO Seafood,"Chinese, Seafood, Local, Zi Char",Kallang,$$$,Meat,Singapore,1.310759,103.866262,"Kallang, Singapore, Central, Singapore",
Town Restaurant,"International, Local",Fullerton,$$$,Meat,Singapore,1.28620185,103.8530726,"The Fullerton Hotel, 1, Fullerton Square, Golden Shoe, Downtown Core, Singapore, Central, 049178, Singapore",49178
Town Restaurant,"International, Local",Marina Bay,$$$,Meat,Singapore,1.27546735,103.8547733,"Marina Bay, Commerce Street, Downtown Central, Downtown Core, Singapore, Central, 018990, Singapore",18990
Town Restaurant,"International, Local",Raffles Place,$$$,Meat,Singapore,1.2835417,103.8514602,"Raffles Place, Marina Boulevard, Downtown Central, Downtown Core, Singapore, Central, 049247, Singapore",49247
Trapizza,"Italian, Vegetarian Friendly",Sentosa,$$,Vegan,Singapore,1.24894585,103.8343056,"Sentosa, Southwest, Singapore",
Trattoria Nonna Lina,"Italian, Seafood, Vegetarian Friendly",Chinatown,$$$$,Vegan,Singapore,1.2829435,103.8441517,"Chinatown, Trengganu Street, Chinatown, Outram, Singapore, Central, 058469, Singapore",58469
Trattoria Nonna Lina,"Italian, Seafood, Vegetarian Friendly",Tanjong Pagar,$$$$,Vegan,Singapore,1.27660565,103.8457793,"Tanjong Pagar, 120, Maxwell Road, Shenton Way, Downtown Core, Singapore, Central, 069115, Singapore",69115
TribeD³ Lounge,"Bar, Chinese, Fusion, Seafood, Local, Asian, Western",Yishun,$$,Meat,Singapore,1.4293839,103.8350282,"Yishun, 301, Yishun Avenue 2, Chong Pang, Yishun, Singapore, Northwest, 769093, Singapore",769093
Trivial Restrobar,"Bar, British, Local, Burgers",Dhoby Ghaut,$$$,Meat,Singapore,1.29962185,103.8454469,"Dhoby Ghaut, Orchard Road, Museum, Singapore, Central, 238838, Singapore",238838
Trovato Restaurant,"Italian, Fusion, Cafe, Desserts, Coffee",Seletar,$$,Meat,Singapore,1.4098488,103.8773789,"Seletar, Central, Singapore",
True Blue Cuisine,"Local, Peranakan",City Hall,$$$,Meat,Singapore,1.2930272,103.8526448,"City Hall, Stamford Road, Civic District, Downtown Core, Singapore, Central, 178905, Singapore",178905
